id,name,address,latitude,longitude,distance,selected
ola-platform:5000048612606,Vibekananda More Kolaghat,"Vivekananda More,  Bus Stop,  Kolaghat,  West Bengal,  721134,  India",,,0.45 km,False
ola-platform:5000041453361,MedPlus,"Kolaghat,  Near SBI,  Kolaghat,  West Bengal,  721134,  India",,,0.49 km,False
ola-platform:5000058976923,Subidha Medical,"Near SBI Kolaghat,  Bajerjee Apartment - 1,  Kolaghat,  West Bengal,  721134,  India",,,0.55 km,False
ola-platform:5000051874004,Upasham Medicine Shop,"Sahapur,  Kolaghat,  West Bengal,  721134,  India",,,0.81 km,False
ola-platform:5000067954837,Hazra Medical,"Brajalalchak-Kukrahati Road,  Kukrahati,  Sutahata,  Purba Medinipur,  West Bengal,  721658,  India",,,0.11 km,False
ola-platform:5000045726406,Durga Pharmacy And Clinic,,,,6.45 km,False
ola-platform:5000040300801,Bengal Medical Store,"Nh327c,  Kharibari,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734427,  India",,,8.06 km,False
ola-platform:5000056016039,Adnan Drugs,"Thakurganj,  Kishanganj,  Bihar,  855116,  India",,,11.16 km,False
ola-platform:5000036979212,FS Medical,"MDR,  Thakurganj,  Kishanganj,  Bihar,  855116,  India",,,11.20 km,False
ola-platform:5000048334677,Chemist Shop,"Thakurganj,  Kishanganj,  Bihar,  855116,  India",,,11.27 km,False
ola-platform:5000066888545,Barkat Medical Hall,"Thakurganj,  Bihar,  855116,  India",,,11.33 km,False
ola-platform:5000046312619,Aaryaman Health Clinic,,,,11.86 km,False
ola-platform:5000050650747,Anita Medical Hall,"Shantipara Road,  Bidhan Nagar,  West Bengal,  734425,  India",,,12.53 km,False
ola-platform:5000037505664,Sarkar Farmachi,"Bidhannagar,  Kolkata,  West Bengal,  734425,  India",,,12.61 km,False
ola-platform:5000043435910,Dipti Pharmacy,"Post Office Road,  Bidhan Nagar,  West Bengal,  734425,  India",,,12.61 km,False
ola-platform:5000064779419,Asha Pharmacy,"Bidhan Nagar,  West Bengal,  734425,  India",,,12.61 km,False
ola-platform:5000058234109,Sunshine Medicine Center,"Birtamode,",,,16.63 km,False
ola-platform:5000052069804,Balaji Pharmacy,,,,18.18 km,False
ola-platform:5000046153175,Ayurvedalaya,,,,19.22 km,False
ola-platform:5000060316687,Khairuls Medical Store,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734436,  India",,,21.29 km,False
ola-platform:5000044217060,Anam Drug Centre,"MDR,  Thakurganj,  Kishanganj,  Bihar,  855107,  India",,,22.55 km,False
ola-platform:5000040181739,Om Jambala Pharmacy,"Mirik Subdivision,  Darjeeling,  West Bengal,  734218,  India",,,5.99 km,False
ola-platform:5000050608246,Radha Madhav Medical,"Mirik Road,  Mirik,  Mirik Subdivision,  Darjeeling,  West Bengal,  734214,  India",,,9.53 km,False
ola-platform:5000058427191,Singhal Pharmacy,"Mirik Road,  Mirik,  Mirik Subdivision,  Darjeeling,  West Bengal,  734214,  India",,,9.60 km,False
ola-platform:5000041807014,New Rohini Medical Stores,"Mirik Road,  Mirik,  Mirik Subdivision,  Darjeeling,  West Bengal,  734214,  India",,,10.77 km,False
ola-platform:5000035384793,Rahamat Herbal Medicos,"Mirik Road,  Mirik,  Mirik Subdivision,  Darjeeling,  West Bengal,  734214,  India",,,10.77 km,False
ola-platform:5000062799570,Amar Jyoti Medicos,"Mirik Road,  Mirik,  Mirik Subdivision,  Darjeeling,  West Bengal,  734214,  India",,,10.82 km,False
ola-platform:5000058504283,Maskey Medicals,"Pokhriabong,  Jorebunglow Sukiapokhri,  Darjeeling,  West Bengal,  734216,  India",,,6.72 km,False
ola-platform:5000064027562,Karan Medical,"Pokhriabong,  Jorebunglow Sukiapokhri,  Darjeeling,  West Bengal,  734216,  India",,,6.77 km,False
ola-platform:5000045013108,Jai Durga Medical,"Sonada 47,  Hill Cart Road,  P.O.Sonada,  Dist,  Darjeeling,  West Bengal,  734219,  India",,,11.60 km,False
ola-platform:5000041186339,Krishna Medico Corner,"Hill Cart Road,  Sonada,  Jorebunglow Sukiapokhri,  Darjeeling,  West Bengal,  734219,  India",,,11.73 km,False
ola-platform:5000054907458,Jay Durga Medical,"Hill Cart Road,  Sonada,  Jorebunglow Sukiapokhri,  Darjeeling,  West Bengal,  734219,  India",,,11.82 km,False
ola-platform:5000037820479,Pekharin Medical Shop,"Hill Cart Road,  Sonada,  Jorebunglow Sukiapokhri,  Darjeeling,  West Bengal,  734219,  India",,,11.85 km,False
ola-platform:5000052595809,Oasis Medical,"Hill Cart Road,  Sonada,  Jorebunglow Sukiapokhri,  Darjeeling,  West Bengal,  734219,  India",,,12.06 km,False
ola-platform:5000054955975,Bhardwaj Medical Hall,"Sh12,  Sukhiapokhri,  Jorebunglow Sukiapokhri,  Darjeeling,  West Bengal,  734221,  India",,,12.53 km,False
ola-platform:5000065330452,Maa Medical Hall,"Hill Cart Road,  Salbari,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,5.85 km,False
ola-platform:5000055251909,Ma Medical Hall,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,5.88 km,False
ola-platform:5000064375386,Rebati Medical Hall,"Hill Cart Road,  Salbari,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,5.92 km,False
ola-platform:5000066690959,Dahls Pharmacy,"Nh110,  Dagapur,  Bara Gharia,  West Bengal,  734003,  India",,,5.95 km,False
ola-platform:5000039286793,Oman Medical Agency,"Sh12,  Matigara,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734010,  India",,,6.03 km,False
ola-platform:5000037716306,OmKar Arogya Medical Store,"Sh12,  Matigara,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734010,  India",,,6.07 km,False
ola-platform:5000052673149,Netmeds Pharmacy,"Smart Point,  MayFair Paradise,  Darjeeling,  More,  Opp. DPS School,  Dagapur,  Siliguri,  Daknikata P,  West Bengal,  734003,  India",,,2.68 km,False
ola-platform:5000048573756,Raj Pharmacy Anteka,"Janki Residency Debidanga,  Champasari Rd,  Ward 46,  Champasari,  Siliguri,  West Bengal,  734003,  India",,,3.18 km,False
ola-platform:5000045581260,Shree Krishna Pharmacy,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.31 km,False
ola-platform:5000056248404,Maa Kali Ausadhalaya,"Narmada Bagan More,  Champasari Rd,  Ward 46,  Champasari,  Siliguri,  Daknikata P,  West Bengal,  734003,  India",,,3.32 km,False
ola-platform:5000046004985,Manish Medical Hall,"Champasari Rd,  Near Allahabad Bank,  Ward 46,  Champasari,  Siliguri,  West Bengal,  734003,  India",,,3.35 km,False
ola-platform:5000039046460,Pandey Pharmacy,"46,  Champasari Rd,  Ward 46,  Baneswari Mahal,  Narmada Bagan,  Champasari,  Siliguri,  West Bengal,  734003,  India",,,3.40 km,False
ola-platform:5000035901003,Nandi Medico,"Narmada Bagan More,  Champasari Main Road,  Ward 46,  Champasari,  Siliguri,  West Bengal,  734003,  India",,,3.41 km,False
ola-platform:5000056553825,Anties Medical Care,"Champasari Road,  Siliguri,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.46 km,False
ola-platform:5000059302540,Maa Kali Ausadhalaya,"Champasari Road,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.46 km,False
ola-platform:5000035292026,Bimala Medical Hall,"Champasari Road,  Siliguri,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.49 km,False
ola-platform:5000056699155,Sriwal Health Care,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.55 km,False
ola-platform:5000041631800,Bimala Medical Hall,"Siliguri,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.59 km,False
ola-platform:5000058594227,Nitin Medical Hall,"Siliguri,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.59 km,False
ola-platform:5000064515241,Jeevandaan Medicos,"Siliguri,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.59 km,False
ola-platform:5000041546740,Gupta MediCare,"Siliguri,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.59 km,False
ola-platform:5000062537163,Anil Medical Hall,"Siliguri,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734003,  India",,,3.61 km,False
ola-platform:5000040060677,Rashmi Pharmacy,"Champasari Main Road Kadam Tala,  Opposite Kali Mandir,  Ward 46,  Champasari,  Siliguri,  West Bengal,  734003,  India",,,3.61 km,False
ola-platform:5000068553487,Radharaman Drug House,"Tarapith,  Rampurhat - II,  Birbhum,  West Bengal,  731233,  India",,,0.29 km,False
ola-platform:5000040993940,Ma Tara Temple.Tarapith,"Tarapith Temple Rd,  Tarapith,  Chandipur,  West Bengal,  731233,  India",,,0.33 km,False
ola-platform:5000063352564,New Joyhind Medical Store,"Margram,  Rampurhat - II,  Birbhum,  West Bengal,  731224,  India",,,5.93 km,False
ola-platform:5000055452355,Durga Pharma,"Asja,  Kishanganj,  Bihar,  733209,  India",,,13.87 km,False
ola-platform:5000055951862,Care Medical,"Simalia,  Goalpokhar - II,  Uttar Dinajpur,  West Bengal,  733209,  India",,,14.56 km,False
ola-platform:5000053608929,Medical Shop,"Belgachhi,  Purnea,  Purnia,  Bihar,  854330,  India",,,16.96 km,False
ola-platform:5000043530741,MM.Clinic,"Market,  Manora,  West Bengal,  733209,  India",,,17.30 km,False
ola-platform:5000049394246,Asrar Alam(bmlt),"Asrar Medical Kamreli,  Kadwa,  Bihar,  855105,  India",,,19.67 km,False
ola-platform:5000039326958,Madhyam Medico,"Bus Stand,  733208,  Chakulia To Shakuntal Road,  Chakulia,  West Bengal",,,19.79 km,False
ola-platform:5000039795338,Sarkar Medical Store,"Chakulia,  Goalpokhar - II,  Uttar Dinajpur,  West Bengal,  733209,  India",,,19.81 km,False
ola-platform:5000048041373,Nilambar Medical Hall,"Chakulia,  Goalpokhar - II,  Uttar Dinajpur,  West Bengal,  733208,  India",,,20.16 km,False
ola-platform:5000066900300,Shama Drug Agency,"Nh27,  Janamjai,  Goalpokhar - II,  Uttar Dinajpur,  West Bengal,  733209,  India",,,20.32 km,False
ola-platform:5000054682712,Choto Medical,"Phansidewa BPHC,  Sh12,  Phansidewa Hat,  Darjiling,  Darjeeling,  West Bengal,  734434,  India",,,0.88 km,False
ola-platform:5000051201004,Sanjivani Clinic,"Rangapani Main Road Rangapani,  Narayan,  West Bengal,  734434,  India",,,7.21 km,False
ola-platform:5000046807247,Saha Homeo,"Nh27,  Phansidewa,  Darjeeling,  West Bengal,  734434,  India",,,7.78 km,False
ola-platform:5000056018430,Jeevan Deep Medical Stores,"Nh27,  Phansidewa,  Darjeeling,  West Bengal,  734434,  India",,,7.80 km,False
ola-platform:5000056121385,Maa Clinic,"Rangapani Bazar,  Near Rangapani Supar Market,  Siliguri,  West Bengal,  734434,  India",,,7.85 km,False
ola-platform:5000058242243,Dr. Roy's Grand HealthCare,"Nh27,  Phulbari,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,8.06 km,False
ola-platform:5000056162352,Prabha Medical,"Nh27,  Phulbari,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,8.37 km,False
ola-platform:5000068200412,Archana Medical Hall,"Phulbari,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,8.37 km,False
ola-platform:5000048721818,Chitta Medical Hall,"Phulbari,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,8.43 km,False
ola-platform:5000064598532,Surya Medical Store,"Phulbari,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,8.56 km,False
ola-platform:5000049682142,Mukharji Medical,"Sh12a,  Phulbari,  Siliguri,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,8.98 km,False
ola-platform:5000051960133,Kalaram Medical Store,"Phansidewa,  Darjeeling,  West Bengal,  734434,  India",,,9.52 km,False
ola-platform:5000052127537,Maa Tara Clinic,"Kamrangaguri Fulbari,  Kamrangaguri,  Siliguri,  West Bengal,  734015,  India",,,9.81 km,False
ola-platform:5000042681646,Mala Medical Store,"Naxalbari Block,  Darjeeling,  West Bengal,  734434,  India",,,9.99 km,False
ola-platform:5000048560393,Roy Medical,"Nh27,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,10.44 km,False
ola-platform:5000038253273,Dr Roys Grand HealthCare,"Sipai Para,  NJP Canal Rd,  Nayapara,  Siliguri,  Dabgram,  West Bengal,  734015,  India",,,10.66 km,False
ola-platform:5000061953938,Life Line Medical,"Siliguri,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,10.73 km,False
ola-platform:5000060704353,MS Vivek Medico,"Siliguri,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,10.73 km,False
ola-platform:5000040794598,Maa Kali Natural Homeopathic Clinic,"Unnamed Road,  Kamrangaguri,  Siliguri,  West Bengal,  734015,  India",,,10.77 km,False
ola-platform:5000054980680,Joydeep Medical Clinic,"Overbridgs,  Kamrangaguri,  Siliguri,  West Bengal,  734015,  India",,,10.83 km,False
ola-platform:5000037683733,Vivek Medical,"Siliguri,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,10.84 km,False
ola-platform:5000050632597,Life Line,"Sh12a,  Siliguri,  Rajganj,  Jalpaiguri,  West Bengal,  734015,  India",,,10.87 km,False
ola-platform:5000059410988,Medicine Mart,"Dabgram,  Main Rd,  Dabgram,  Siliguri,  West Bengal,  734015,  India",,,10.95 km,False
ola-platform:5000063089701,Kawakhari,"Medical More,  Kawakhari,  West Bengal,  734011,  India",,,11.10 km,False
ola-platform:5000045131686,Roy Medico,"Noukaghat Road,  Thiknikata,  West Bengal,  734012,  India",,,11.16 km,False
ola-platform:5000041964173,Life Care Medical Hall,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.17 km,False
ola-platform:5000059554408,Jeebandip Medical,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.17 km,False
ola-platform:5000048014376,Maa Rani Medical,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.17 km,False
ola-platform:5000045256367,Keya Medical,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.17 km,False
ola-platform:5000043540582,Ananda Medical Hall,"Near N.B.M.C. & Hospital Emergency Gate,  Kali Mandir,  Thiknikata,  Sushrutanagar,  Siliguri,  West Bengal,  734012,  India",,,11.17 km,False
ola-platform:5000039108919,Jeevandeep Medical Hall,"Near N.B.M.C & Hospital,  Kali Mandir,  Thiknikata,  West Bengal,  734012,  India",,,11.17 km,False
ola-platform:5000045753308,Jeevan Sahayak,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.17 km,False
ola-platform:5000065787733,Maa Kamakhya Pharmacy,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.18 km,False
ola-platform:5000052527999,Ayurved Medicine Shop,"Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.19 km,False
ola-platform:5000043987663,Bharati Medical Hall,"Thiknikata,  Kali Mandir,  Near N.B.M.C Hospital,  Siliguri,  West Bengal,  734012,  India",,,11.20 km,False
ola-platform:5000056924650,Basanti Medical Hall,"North Bengal Medical College,  Nh27,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.21 km,False
ola-platform:5000054439097,Projapati Medical Hall,"North Bengal Medical College,  Nh27,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.21 km,False
ola-platform:5000048560399,Chitra Medical Hall,"North Bengal Medical College,  Nh27,  Siliguri Subdivsion,  Darjeeling,  West Bengal,  734012,  India",,,11.21 km,False
ola-platform:5000059451697,Subho Kamona Medical Hall,"Kawakhali Sushrutanagar Darjeeling Kawakhali,  More,  Siliguri,  Thiknikata,  West Bengal,  734012,  India",,,11.24 km,False
ola-platform:5000045971767,Jubilee Medical Hall,"Bankura,  West Bengal,  722146,  India",,,0.07 km,False
ola-platform:5000066617553,Hira Pharmacy,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.09 km,False
ola-platform:5000039439112,Bharatiya Ayurvedic Pharmacy,"Harisankar Babu Lane,  Chawk Bazar Lane,  Near Machantala,  Parul Bhaban Market,  Bankura,  West Bengal,  722146,  India",,,0.12 km,False
ola-platform:5000035683360,Modern Medical Store,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.18 km,False
ola-platform:5000051455757,Jyotirmoy Pharmacy,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.19 km,False
ola-platform:5000060062773,Raghunath General Pharmacy,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.19 km,False
ola-platform:5000051009585,MedPlus India,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.19 km,False
ola-platform:5000058371572,Amrita Medical Store,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.20 km,False
ola-platform:5000048056818,Nilkantha Pharmacy,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.20 km,False
ola-platform:5000040431395,Lila Medical Store,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.22 km,False
ola-platform:5000068457417,Apollo Pharmacy Boro Kalitala,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.24 km,False
ola-platform:5000068731865,Daripa Medical Agency,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.53 km,False
ola-platform:5000061938564,M/s Curatio Pharmacy,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.60 km,False
ola-platform:5000063811410,Bimal Medical Store,"Unnamed Road,  Rathtola,  Bankura,  West Bengal,  722146,  India",,,0.62 km,False
ola-platform:5000036978230,Hind Pharmacy,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.64 km,False
ola-platform:5000051910627,Vision Light,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.66 km,False
ola-platform:5000057851290,Hahnemann Homoeopathic Pharmacy,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.67 km,False
ola-platform:5000051636323,Chandra Medical Centre,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.68 km,False
ola-platform:5000066672813,Shanti Medical Store,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.69 km,False
ola-platform:5000051254181,Lila Medical Store,"College Rd,  School Danga,  Bankura,  West Bengal,  722146,  India",,,0.69 km,False
ola-platform:5000043820358,Ritawari Pharmacy,"Bankura Nursing Home,  Pranabananda Pally Gobindanagar Bustand Rd,  Pranabananda Pally,  Kenduadihi,  Bankura,  West Bengal 722101,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.80 km,False
ola-platform:5000036431669,Rhik Pharmacy,"Hareswar Mela,  GP Singha Rd,  Bankura,  West Bengal,  722146,  India",,,0.81 km,False
ola-platform:5000051623143,Sanjivani Familymeds Bankura,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.83 km,False
ola-platform:5000066169275,Unique Pharmaceuticals,"Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.84 km,False
ola-platform:5000057665605,Mahamaya Pharmacy,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.84 km,False
ola-platform:5000065806666,New Life Medical,"Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.86 km,False
ola-platform:5000043908645,MedPlus India,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,0.88 km,False
ola-platform:5000035799742,Apollo Pharmacy,"Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,1.04 km,False
ola-platform:5000038140101,Medicine Emporium,"Sukanta Pally,  Bankura,  West Bengal,  722146,  India",,,1.07 km,False
ola-platform:5000052967033,Apollo Pharmacy Bankura Lalbazar,"Dag No- 483,  Lalbazar Rajganj,  Ward No-5,  GR.Floor,  Bankura,  West Bengal,  722146,  India",,,1.08 km,False
ola-platform:5000056492214,Arogyam Medicine Mart,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,1.08 km,False
ola-platform:5000051623130,MedPlus India,"Tamli Bandh,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,1.10 km,False
ola-platform:5000058257981,Mukherjee Medical Store,"Panchbaga - Arabinda Nagar ByPass Rd,  Near Sub Post Office,  Arabinda Nagar South,  Bankura,  West Bengal,  722146,  India",,,1.16 km,False
ola-platform:5000054247183,Jeevandeep,"Bankura,  West Bengal,  722146,  India",,,1.20 km,False
ola-platform:5000038601904,Junbedia Pharmacy,"Bankura ByPass,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,1.24 km,False
ola-platform:5000048316036,MedPlus Bankura TGS Road,"Holding No. 271/5/D/2,  T.G.S. Road,  Ward No.22,  Circle,  Street Number 11,  Bankura,  West Bengal,  722146,  India",,,1.25 km,False
ola-platform:5000036927979,Ayurvedic House,"Bankura ByPass,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,1.27 km,False
ola-platform:5000040816778,East End Medical Stores,"Na Lalbazar Rd,  More,  Near Hindu High School,  Lalbazar,  P.O,  P.S,  Bankura,  West Bengal,  722146,  India",,,1.36 km,False
ola-platform:5000049868333,Devdeep Chemist & Druggist,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,1.36 km,False
ola-platform:5000037613390,The Sen Medical Stores,"Lalbazar,  Bankura,  Bankura - I,  Bankura,  West Bengal,  722146,  India",,,1.36 km,False
ola-platform:5000040883540,Ma Medical Store,"Bankura,  West Bengal,  722146,  India",,,1.36 km,False
ola-platform:5000047399152,Life Care,"Paddapukur Palli,  Bankura,  West Bengal,  722146,  India",,,1.39 km,False
